accX,accY,accZ,gX,gY,gZ
-14868,3668,-4168,-440,256,-403
-14880,3644,-4288,-597,423,-408
-14956,3708,-4428,-803,224,-370
-14592,3652,-4244,-958,365,-359
-14492,3592,-4184,-1082,446,-378
-14476,3672,-4128,-1178,503,-441
-14736,3444,-4080,-1229,655,-375
-14856,3280,-4204,-1163,585,-202
-14796,3372,-4524,-1232,653,-148
-15072,3416,-4448,-1345,690,-227
-15144,3412,-4284,-1372,723,-219
-15112,3468,-4312,-1349,660,-236
-15128,3504,-4356,-1197,545,-196
-15104,3672,-4292,-1153,567,-213
-15032,3612,-4308,-1071,318,-324
-14932,3508,-4220,-966,277,-354
-15152,3384,-4256,-842,195,-343
-14976,3500,-4200,-843,240,-337
-15096,3572,-4232,-849,117,-390
-14768,3436,-4260,-902,140,-407
-14832,3320,-4480,-961,275,-346
-14744,3268,-4296,-1072,315,-342
-14976,3332,-4244,-1087,419,-289
-15028,3408,-4084,-1090,310,-325
-14968,3452,-4152,-1080,393,-429
-15152,3400,-4336,-995,436,-502
-15068,3408,-4304,-1020,433,-478
-15012,3304,-4116,-1019,286,-535
-15108,3392,-4056,-912,258,-492
-15008,3420,-4188,-832,248,-506
-14960,3364,-4200,-894,357,-495
-15144,3436,-4056,-860,406,-445
-14992,3408,-4180,-831,207,-464
-14740,3376,-3944,-805,209,-414
-14900,3336,-3912,-810,340,-391
-15156,3556,-4100,-776,299,-329
-15160,3528,-4164,-806,318,-338
-14844,3464,-4024,-915,233,-372
-14684,3460,-4152,-995,288,-448
-14916,3496,-4128,-1136,210,-485
-15016,3708,-4080,-1180,419,-418
-14892,3356,-4304,-1217,459,-309
-14924,3328,-4196,-1231,401,-192
-15012,3320,-4016,-1146,469,-84
-15128,3288,-3964,-1065,514,-60
-14824,3156,-4120,-982,365,-192
-14612,2984,-4096,-876,391,-328
-14940,3076,-3972,-833,465,-320
-15256,3280,-4192,-815,360,-331
-15260,3296,-4076,-859,415,-316
-15180,3228,-4028,-857,331,-298
-14928,3236,-4008,-730,412,-237
-14884,3232,-4180,-744,408,-180
-15128,3336,-3896,-681,253,-83
-14840,3352,-4000,-566,348,49
-14856,3300,-4224,-539,470,-5
-14876,3292,-4244,-599,317,-21
-14820,3112,-4020,-651,405,1
-14756,3204,-4268,-634,580,-56
-15108,3264,-4216,-754,494,-85
-15104,3156,-4020,-781,474,-130
-15056,3420,-4136,-743,569,-174
-15192,3536,-4156,-778,460,-193
